layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
9,attn,-1.8175367769453396e-06,-1.7297417714163708e-06,8.77950055289687e-08,0.016323817941971724,0.016256130139655465,-6.768780231625887e-05,0.9991057518817034
9,mlp,-4.57086247886318e-07,-4.058200054921061e-07,5.126624239421187e-08,0.012800601280887856,0.012758798489040166,-4.1802791847690354e-05,0.998298360727653
10,attn,2.4826323650268947e-06,2.5792170340108983e-06,9.65846689840036e-08,0.01624051544243104,0.016173308658929963,-6.720678350107673e-05,0.9990831010340131
10,mlp,-5.081875202558995e-06,-5.03768250829577e-06,4.419269426322513e-08,0.012773765840532886,0.012732124955833249,-4.164088469963724e-05,0.9982378739423813
11,attn,-2.4216283063644438e-06,-2.3402250957265875e-06,8.140321063785623e-08,0.015832753619431605,0.015765141895830597,-6.761172360100765e-05,0.9990350824154217
11,mlp,-2.4466358046529924e-06,-2.4718733850152368e-06,-2.5237580362244376e-08,0.012752078455361261,0.012710820892937274,-4.1257562423986996e-05,0.9981744540948054
12,attn,1.9722611187108965e-06,2.1170904227251494e-06,1.448293040142529e-07,0.01604172010825381,0.015976270207714163,-6.544990053964847e-05,0.9990798716050888
12,mlp,-1.589153995401247e-06,-1.6649929091403165e-06,-7.583891373906949e-08,0.012815025596353223,0.012773425161788936,-4.160043456428661e-05,0.9981669285812259
13,attn,4.3186536427641637e-07,2.3530267777294167e-07,-1.965626865034747e-07,0.016140785503143247,0.016070239493452605,-7.054600969064184e-05,0.9990032006819245
13,mlp,-1.1273681075995872e-05,-1.1370430631802286e-05,-9.674955580641405e-08,0.01283760601864991,0.012796453421377647,-4.115259727226206e-05,0.9981248464190983
14,attn,-3.866948729395851e-06,-3.8892242323049655e-06,-2.2275502909114586e-08,0.01592372774215471,0.015852667088327135,-7.106065382757668e-05,0.9990167500086754
14,mlp,-1.5179781981119855e-05,-1.517579331610744e-05,3.98866501241512e-09,0.012936868014079889,0.012897292506448055,-3.9575507631834164e-05,0.9981120887465836
15,attn,-4.6387834458864695e-06,-4.387302079168071e-06,2.514813667183987e-07,0.016750804564266603,0.016677161226021905,-7.364333824469785e-05,0.9989977225232396
15,mlp,-1.7819410900781858e-05,-1.7670769504219525e-05,1.4864139656233286e-07,0.013027999793162432,0.012986576733859107,-4.1423059303324905e-05,0.9981183300384788
16,attn,2.039423737965583e-06,2.177771220885716e-06,1.3834748292013283e-07,0.016401552128742575,0.01633056706547511,-7.098506326746676e-05,0.9989857403964514
16,mlp,-1.4845106733923446e-05,-1.47855975162109e-05,5.950921771254603e-08,0.01306053170410099,0.013019189003982976,-4.134270011801368e-05,0.998080293117162
17,attn,3.986919297963151e-06,3.762388346459323e-06,-2.2453095150382777e-07,0.01660757638219129,0.016533104816967313,-7.44715652239783e-05,0.9989236464214912
