layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
24,attn,4.0883385717396194e-07,3.9203390306535163e-07,-1.6799954108610307e-08,0.016010863911480096,0.01592114851116094,-8.971540031915692e-05,0.9985709340960504
24,mlp,-9.034478926257702e-06,-8.98135876424433e-06,5.312016201337173e-08,0.013291172359241939,0.01323119364054671,-5.997871869522879e-05,0.9976805808933618
25,attn,1.1717275099202055e-06,1.4308077998727471e-06,2.5908028995254165e-07,0.01591261477448254,0.015824669047656947,-8.794572682559176e-05,0.998553172928766
25,mlp,-5.695566174893866e-06,-5.758873788322664e-06,-6.330761342879801e-08,0.013379678410344523,0.013318553377876307,-6.112503246821603e-05,0.9977024828485325
26,attn,-9.918991221478197e-07,-9.916390756338315e-07,2.6004651398820677e-10,0.01617566297411352,0.016087400470887022,-8.826250322649734e-05,0.9985805578118299
26,mlp,-7.163859275510331e-06,-7.056818948375819e-06,1.0704032713451249e-07,0.013470602464675975,0.01340746099640386,-6.314146827211473e-05,0.9977373441784434
27,attn,-3.360549987252968e-06,-3.4448990115079192e-06,-8.434902425495114e-08,0.016188972875424843,0.016098972767630906,-9.000010779393677e-05,0.9985627318598497
27,mlp,-5.804981323391006e-06,-5.600158364601594e-06,2.0482295878941246e-07,0.013587734797107382,0.013523251424038308,-6.448337306907449e-05,0.9977777610157219
28,attn,1.7927910314025596e-06,1.6095667959879506e-06,-1.83224235414609e-07,0.016149078408436223,0.016059171089736285,-8.990731869993815e-05,0.9985378355696058
28,mlp,-6.244438660836183e-06,-6.181492830934251e-06,6.294582990193252e-08,0.01367274703715797,0.01360611812954104,-6.66289076169304e-05,0.997812677790391
29,attn,-2.065305424373519e-06,-1.9185875018071576e-06,1.4671792256636118e-07,0.01648035950444416,0.016390555917865198,-8.98035865789619e-05,0.9987779627838393
29,mlp,-7.0084488076798306e-06,-7.059978466961549e-06,-5.1529659281718466e-08,0.013801090621020237,0.013732438265566234,-6.865235545400368e-05,0.9979065043685771
30,attn,1.8453279976809403e-06,1.7384757253154775e-06,-1.0685227236546281e-07,0.016332260034915645,0.016244008732216406,-8.82513026992382e-05,0.998574141820289
30,mlp,-1.0577361986531703e-05,-1.0612459272486679e-05,-3.509728595497638e-08,0.014098036206473381,0.014025012331530525,-7.30238749428562e-05,0.9981200496604749
31,attn,1.6991891001407909e-06,1.9244227596457705e-06,2.2523365950497965e-07,0.016931443448140203,0.01683917743819155,-9.226600994865358e-05,0.9988468097678994
31,mlp,-1.8106940871972986e-05,-1.8072026512969973e-05,3.491435900301244e-08,0.015627498567599554,0.015541338894078566,-8.615967352098783e-05,0.9986684561455511
