timestamp,model,task,layer,variant,perturbation,score,split
2026-07-12T06:51:25.742905,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,29,mlp,avg,76.9,P
2026-07-12T06:52:31.676863,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,30,attn,avg,76.4,P
2026-07-12T06:53:37.459262,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,30,mlp,avg,75.8,P
2026-07-12T06:54:43.185403,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,31,attn,avg,76.5,P
2026-07-12T06:55:49.124143,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,31,mlp,avg,74.9,P
2026-07-12T06:56:55.025600,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,32,attn,avg,76.5,P
2026-07-12T06:58:00.894891,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,32,mlp,avg,76.0,P
2026-07-12T06:59:07.154232,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,33,attn,avg,76.5,P
2026-07-12T07:00:12.973043,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,33,mlp,avg,76.4,P
2026-07-12T07:01:18.789316,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,34,attn,avg,76.3,P
2026-07-12T07:02:24.496739,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,34,mlp,avg,75.0,P
2026-07-12T07:03:30.576229,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,35,attn,avg,76.4,P
2026-07-12T07:04:36.535198,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,35,mlp,avg,76.1,P
2026-07-12T07:05:42.936777,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,36,attn,avg,75.9,P
2026-07-12T07:06:49.560880,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,36,mlp,avg,75.9,P
2026-07-12T07:07:55.863988,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,37,attn,avg,76.3,P
2026-07-12T07:09:02.067124,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,37,mlp,avg,75.4,P
2026-07-12T07:10:08.131935,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,38,attn,avg,75.9,P
2026-07-12T07:11:14.197062,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,38,mlp,avg,74.7,P
2026-07-12T07:12:20.390035,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,39,attn,avg,75.4,P
2026-07-12T07:13:26.489189,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,39,mlp,avg,75.0,P
2026-07-12T07:14:32.189559,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,40,attn,avg,75.3,P
2026-07-12T07:15:37.838443,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,40,mlp,avg,75.4,P
2026-07-12T07:16:43.632443,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,41,attn,avg,76.0,P
2026-07-12T07:17:49.399318,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,41,mlp,avg,74.6,P
2026-07-12T07:18:55.554364,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,42,attn,avg,75.5,P
2026-07-12T07:20:01.646987,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,42,mlp,avg,74.9,P
2026-07-12T07:21:07.928336,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,43,attn,avg,75.5,P
2026-07-12T07:22:14.209727,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,43,mlp,avg,75.2,P
2026-07-12T07:23:20.218776,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,44,attn,avg,75.6,P
2026-07-12T07:24:26.350664,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,44,mlp,avg,75.7,P
