timestamp,model,task,layer,variant,perturbation,score,split
2026-07-12T18:43:30.078852,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,29,mlp,avg,76.89,P
2026-07-12T18:46:34.843725,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,30,attn,avg,76.89,P
2026-07-12T18:49:40.030281,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,30,mlp,avg,77.2,P
2026-07-12T18:52:44.760654,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,31,attn,avg,78.93,P
2026-07-12T18:55:49.355247,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,31,mlp,avg,74.21,P
2026-07-12T18:58:53.920717,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,32,attn,avg,76.89,P
2026-07-12T19:01:58.407992,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,32,mlp,avg,73.74,P
2026-07-12T19:05:02.659543,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,33,attn,avg,78.3,P
2026-07-12T19:08:07.207826,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,33,mlp,avg,72.17,P
2026-07-12T19:11:11.838373,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,34,attn,avg,77.67,P
2026-07-12T19:14:16.370533,/scratch/shared_dir/hf_cache/hub/models--OpenMedZoo--MedGo/snapshots/4befd1de86a47f7bcdbbe1e13057e8b4bc30e578,medqa_4options,34,mlp,avg,75.16,P
