layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
47,attn,2.448449781947118e-06,2.4360532328452428e-06,-1.239654910187536e-08,0.023071504882296333,0.023073905894567284,2.4010122709507142e-06,0.9998949105730778
47,mlp,-4.102494143672888e-06,-4.155496725748979e-06,-5.3002582076091094e-08,0.023995990838358815,0.02399982674596578,3.8359076069659215e-06,0.9998382069230529
48,attn,4.265665385156809e-07,4.328958319309141e-07,6.329293415233187e-09,0.02316197609325586,0.023164771221962307,2.795128706448158e-06,0.9998725524978298
48,mlp,-3.749692666163305e-06,-3.7341383539409486e-06,1.55543122223565e-08,0.024218078329266902,0.0242222371745476,4.158845280696766e-06,0.9998242360996209
49,attn,1.961346626532912e-06,2.030559165960381e-06,6.92125394274687e-08,0.023198009474976397,0.023200881928934686,2.872453958288612e-06,0.9998748634389796
49,mlp,-8.096862072197104e-06,-8.051970575245113e-06,4.489149695199118e-08,0.02437914289198962,0.024383216489489653,4.073597500032361e-06,0.9998309580969951
50,attn,8.66393912732355e-07,8.824148417648411e-07,1.6020929032486085e-08,0.023017463983207174,0.02301970562251194,2.241639304765425e-06,0.9999046189694664
50,mlp,-8.479695324261928e-06,-8.498681327041957e-06,-1.8986002780029242e-08,0.024435352161956587,0.024439444328934593,4.0921669780050185e-06,0.99982963542566
51,attn,-3.3502935463342274e-06,-3.3252240230854317e-06,2.5069523248795668e-08,0.023184434974873117,0.023186743922293994,2.3089474208773386e-06,0.9998990364375857
51,mlp,-5.9051371131590405e-06,-5.898319268830813e-06,6.817844328227403e-09,0.024520086046215122,0.024524374091739937,4.288045524814682e-06,0.9998258489684484
52,attn,3.830089195014929e-06,3.7916487684054125e-06,-3.8440426609516255e-08,0.02321616773685933,0.023219558720488177,3.3909836288474604e-06,0.9998517642968378
52,mlp,-7.641925145709261e-06,-7.587202161246994e-06,5.472298446226741e-08,0.024708981816285388,0.024713405622662336,4.423806376947781e-06,0.9998194829203148
53,attn,2.10655848528998e-06,2.1263018408405732e-06,1.9743355550593264e-08,0.02304762834492272,0.023050467411568968,2.839066646248556e-06,0.9998711149747237
53,mlp,-7.547212183833904e-06,-7.610845555879635e-06,-6.363337204573051e-08,0.02479778718991049,0.024802031597879082,4.2444079685934055e-06,0.9998284457060325
54,attn,-1.4083623885983768e-06,-1.414084175607887e-06,-5.721787009510219e-09,0.023410399718714805,0.023413145579599566,2.7458608847612254e-06,0.9998792318595178
54,mlp,-8.722345444326104e-06,-8.75641455054881e-06,-3.40691062227059e-08,0.024993074307810646,0.02499702213712157,3.94782931092616e-06,0.9998433718336229
55,attn,4.582179915403798e-06,4.580168163841664e-06,-2.01175156213437e-09,0.02303166728087175,0.02303473111201133,3.0638311395783657e-06,0.9998649085317723
55,mlp,-7.728615876649095e-06,-7.783127331410381e-06,-5.451145476128559e-08,0.025097321698997314,0.0251013472090126,4.025510015284728e-06,0.9998395107896996
56,attn,-2.083856741103364e-06,-2.1395502389493875e-06,-5.569349784602347e-08,0.02304564308978097,0.023049091815576045,3.4487257950764627e-06,0.9998432421187307
56,mlp,-7.82718387925278e-06,-7.816876853384799e-06,1.0307025867981024e-08,0.025187247297833153,0.0251918248076732,4.577509840047317e-06,0.9998165550861401
57,attn,-1.620368252010499e-07,-1.228905980477091e-07,3.914622715334081e-08,0.022837232475475706,0.022842713289292632,5.4808138169257226e-06,0.999756408528668
57,mlp,-9.111481159515411e-07,-9.308802289369477e-07,-1.9732112985406596e-08,0.025252442692385114,0.025257499538265955,5.056845880840877e-06,0.9997986255847915
58,attn,2.708380981169965e-06,2.6688976458475825e-06,-3.948333532238244e-08,0.022760930199708044,0.02276574100923904,4.810809530995247e-06,0.9997827332708972
58,mlp,4.141960516516888e-06,4.005772647831788e-06,-1.3618786868509983e-07,0.025284009048517592,0.025290058957286657,6.049908769064499e-06,0.9997636389712665
59,attn,-2.0502350268772107e-06,-2.0104225350419607e-06,3.981249183525e-08,0.02231660190142459,0.022320390140370492,3.7882389459023558e-06,0.9998248296901558
59,mlp,9.255357384172963e-07,9.55513286454083e-07,2.9977548036786754e-08,0.025266957448736048,0.025273618612417937,6.661163681889043e-06,0.9997304895784718
60,attn,2.9329790835898222e-06,2.9403869910245294e-06,7.407907434707171e-09,0.02306416220784945,0.02306609442766963,1.932219820182518e-06,0.9999154318751573
60,mlp,-6.446442114358032e-07,-5.941977454689088e-07,5.044646596689443e-08,0.025168477309889494,0.025175287421218474,6.810111328980212e-06,0.9997267547084013
61,attn,7.257976434361992e-07,7.691883436605762e-07,4.339070022437693e-08,0.02305414290181917,0.023056990275959845,2.8473741406735698e-06,0.9998760102069352
61,mlp,2.3655376285959077e-07,1.5354229632524864e-07,-8.301146653434213e-08,0.025000817219686184,0.02500742761500925,6.610395323066592e-06,0.9997320774467406
62,attn,2.359286094243722e-06,2.451453887463644e-06,9.216779321992204e-08,0.02298524875553456,0.022988190181597878,2.9414260633194023e-06,0.9998695703756333
62,mlp,-3.1735197662264357e-06,-3.265212904095205e-06,-9.16931378687694e-08,0.02481482696667825,0.024820657015191094,5.830048512844854e-06,0.9997600580314033
63,attn,-2.4003822926373136e-06,-2.4126277400432184e-06,-1.2245447405904827e-08,0.02181490564175902,0.021817866817318447,2.961175559427348e-06,0.9998579693560661
63,mlp,-8.602808797492183e-06,-8.633513747348206e-06,-3.0704949856023814e-08,0.024305510164987654,0.024309486125062216,3.97596007456133e-06,0.9998191172152644
